Index,ID,TraitVal,TraitUnit,Phylum,Class,Order,Family,Genus,Species,Temp,TempUnit
484,Engle_1996_T_celere ,0.0000232,s^-1,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Thermobrachium,celere,45.144,Celsius
485,Engle_1996_T_celere ,0.00011213,s^-1,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Thermobrachium,celere,50.0735,Celsius
486,Engle_1996_T_celere ,0.00013508,s^-1,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Thermobrachium,celere,53.0215,Celsius
487,Engle_1996_T_celere ,0.00027504,s^-1,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Thermobrachium,celere,54.9934,Celsius
488,Engle_1996_T_celere ,0.00049516,s^-1,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Thermobrachium,celere,57.1606,Celsius
489,Engle_1996_T_celere ,0.00055277,s^-1,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Thermobrachium,celere,57.8394,Celsius
490,Engle_1996_T_celere ,0.00032066,s^-1,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Thermobrachium,celere,58.4874,Celsius
491,Engle_1996_T_celere ,0.00057554,s^-1,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Thermobrachium,celere,59.2776,Celsius
492,Engle_1996_T_celere ,0.00066827,s^-1,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Thermobrachium,celere,61.5301,Celsius
493,Engle_1996_T_celere ,0.00061073,s^-1,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Thermobrachium,celere,61.469,Celsius
494,Engle_1996_T_celere ,0.00077326,s^-1,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Thermobrachium,celere,63.2321,Celsius
495,Engle_1996_T_celere ,0.00088656,s^-1,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Thermobrachium,celere,65.6192,Celsius
496,Engle_1996_T_celere ,0.00081874,s^-1,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Thermobrachium,celere,65.5594,Celsius
497,Engle_1996_T_celere ,0.00092166,s^-1,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Thermobrachium,celere,67.0558,Celsius
498,Engle_1996_T_celere ,0.00081718,s^-1,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Thermobrachium,celere,69.7459,Celsius
499,Engle_1996_T_celere ,0.00071444,s^-1,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Thermobrachium,celere,69.7594,Celsius
500,Engle_1996_T_celere ,0.00034459,s^-1,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Thermobrachium,celere,69.8078,Celsius
501,Engle_1996_T_celere ,0.00022153,s^-1,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Thermobrachium,celere,71.8141,Celsius
502,Erauso_1993_P_abyssi,0.0000006,s^-1,Euryarchaeota,Thermococci,Thermococcales,Thermococcaceae,Pyrococcus,abyssi,68.0382,Celsius
503,Erauso_1993_P_abyssi,0.0000417,s^-1,Euryarchaeota,Thermococci,Thermococcales,Thermococcaceae,Pyrococcus,abyssi,72.0627,Celsius
504,Erauso_1993_P_abyssi,0.00010905,s^-1,Euryarchaeota,Thermococci,Thermococcales,Thermococcaceae,Pyrococcus,abyssi,76.9761,Celsius
505,Erauso_1993_P_abyssi,0.00015939,s^-1,Euryarchaeota,Thermococci,Thermococcales,Thermococcaceae,Pyrococcus,abyssi,80.1162,Celsius
506,Erauso_1993_P_abyssi,0.00027144,s^-1,Euryarchaeota,Thermococci,Thermococcales,Thermococcaceae,Pyrococcus,abyssi,85.1036,Celsius
507,Erauso_1993_P_abyssi,0.00033524,s^-1,Euryarchaeota,Thermococci,Thermococcales,Thermococcaceae,Pyrococcus,abyssi,90.0847,Celsius
508,Erauso_1993_P_abyssi,0.00035006,s^-1,Euryarchaeota,Thermococci,Thermococcales,Thermococcaceae,Pyrococcus,abyssi,96.0131,Celsius
509,Erauso_1993_P_abyssi,0.00028755,s^-1,Euryarchaeota,Thermococci,Thermococcales,Thermococcaceae,Pyrococcus,abyssi,100.16,Celsius
510,Erauso_1993_P_abyssi,0.0000455,s^-1,Euryarchaeota,Thermococci,Thermococcales,Thermococcaceae,Pyrococcus,abyssi,101.491,Celsius
511,Erauso_1993_P_abyssi,-0.00000061,s^-1,Euryarchaeota,Thermococci,Thermococcales,Thermococcaceae,Pyrococcus,abyssi,103.12,Celsius
512,Falagan_2014_A_ferrireducens,0.0000109,s^-1,Proteobacteria,Gammaproteobacteria,,,Acidibacter,ferrireducens,27.9716,Celsius
513,Falagan_2014_A_ferrireducens,0.0000123,s^-1,Proteobacteria,Gammaproteobacteria,,,Acidibacter,ferrireducens,29.9742,Celsius
514,Falagan_2014_A_ferrireducens,0.0000203,s^-1,Proteobacteria,Gammaproteobacteria,,,Acidibacter,ferrireducens,31.9767,Celsius
515,Falagan_2014_A_ferrireducens,0.0000227,s^-1,Proteobacteria,Gammaproteobacteria,,,Acidibacter,ferrireducens,34.9914,Celsius
516,Falagan_2014_A_ferrireducens,0.0000169,s^-1,Proteobacteria,Gammaproteobacteria,,,Acidibacter,ferrireducens,37.4677,Celsius
517,Falagan_2014_A_ferrireducens,0.00000731,s^-1,Proteobacteria,Gammaproteobacteria,,,Acidibacter,ferrireducens,40.0086,Celsius
518,Falagan_2014_A_ferrireducens,0.00000254,s^-1,Proteobacteria,Gammaproteobacteria,,,Acidibacter,ferrireducens,45.0043,Celsius
519,Fardeau_2000_T_subterraneus,0.00000393,s^-1,Firmicutes,Clostridia,Thermoanaerobacterales,Thermoanaerobacteraceae,Caldanaerobacter,subterraneus,40.2104,Celsius
520,Fardeau_2000_T_subterraneus,0.0000218,s^-1,Firmicutes,Clostridia,Thermoanaerobacterales,Thermoanaerobacteraceae,Caldanaerobacter,subterraneus,50.0869,Celsius
521,Fardeau_2000_T_subterraneus,0.0000366,s^-1,Firmicutes,Clostridia,Thermoanaerobacterales,Thermoanaerobacteraceae,Caldanaerobacter,subterraneus,55.1206,Celsius
522,Fardeau_2000_T_subterraneus,0.0000492,s^-1,Firmicutes,Clostridia,Thermoanaerobacterales,Thermoanaerobacteraceae,Caldanaerobacter,subterraneus,60.0635,Celsius
523,Fardeau_2000_T_subterraneus,0.0000719,s^-1,Firmicutes,Clostridia,Thermoanaerobacterales,Thermoanaerobacteraceae,Caldanaerobacter,subterraneus,64.9315,Celsius
524,Fardeau_2000_T_subterraneus,0.0000605,s^-1,Firmicutes,Clostridia,Thermoanaerobacterales,Thermoanaerobacteraceae,Caldanaerobacter,subterraneus,70.0194,Celsius
525,Fardeau_2000_T_subterraneus,0.0000369,s^-1,Firmicutes,Clostridia,Thermoanaerobacterales,Thermoanaerobacteraceae,Caldanaerobacter,subterraneus,75.0916,Celsius
526,Fardeau_2000_T_subterraneus,0.00000027,s^-1,Firmicutes,Clostridia,Thermoanaerobacterales,Thermoanaerobacteraceae,Caldanaerobacter,subterraneus,80.059,Celsius
527,Ferreiria_1997_AG3a,-0.00000053,s^-1,Deinococcus-Thermus,Deinococci,Deinococcales,Deinococcaceae,Deinococcus,geothermalis,25.1999,Celsius
528,Ferreiria_1997_AG3a,0.0000618,s^-1,Deinococcus-Thermus,Deinococci,Deinococcales,Deinococcaceae,Deinococcus,geothermalis,30.1746,Celsius
529,Ferreiria_1997_AG3a,0.0000944,s^-1,Deinococcus-Thermus,Deinococci,Deinococcales,Deinococcaceae,Deinococcus,geothermalis,34.9772,Celsius
530,Ferreiria_1997_AG3a,0.00014572,s^-1,Deinococcus-Thermus,Deinococci,Deinococcales,Deinococcaceae,Deinococcus,geothermalis,39.9582,Celsius
531,Ferreiria_1997_AG3a,0.00020944,s^-1,Deinococcus-Thermus,Deinococci,Deinococcales,Deinococcaceae,Deinococcus,geothermalis,45.0267,Celsius
532,Ferreiria_1997_AG3a,0.00021098,s^-1,Deinococcus-Thermus,Deinococci,Deinococcales,Deinococcaceae,Deinococcus,geothermalis,50.0363,Celsius
533,Ferreiria_1997_AG3a,0.00010611,s^-1,Deinococcus-Thermus,Deinococci,Deinococcales,Deinococcaceae,Deinococcus,geothermalis,55.1071,Celsius
534,Ferreiria_1997_AG3a,0.0000481,s^-1,Deinococcus-Thermus,Deinococci,Deinococcales,Deinococcaceae,Deinococcus,geothermalis,57.0312,Celsius
535,Ferreiria_1997_AG3a,-0.00000015,s^-1,Deinococcus-Thermus,Deinococci,Deinococcales,Deinococcaceae,Deinococcus,geothermalis,60.0841,Celsius
536,Ferreiria_1997_Alt1,-0.00000053,s^-1,Deinococcus-Thermus,Deinococci,Deinococcales,Deinococcaceae,Deinococcus,murrayi,25.1999,Celsius
537,Ferreiria_1997_Alt1,0.0000736,s^-1,Deinococcus-Thermus,Deinococci,Deinococcales,Deinococcaceae,Deinococcus,murrayi,30.0733,Celsius
538,Ferreiria_1997_Alt1,0.00011102,s^-1,Deinococcus-Thermus,Deinococci,Deinococcales,Deinococcaceae,Deinococcus,murrayi,35.0622,Celsius
539,Ferreiria_1997_Alt1,0.00013397,s^-1,Deinococcus-Thermus,Deinococci,Deinococcales,Deinococcaceae,Deinococcus,murrayi,40.0595,Celsius
540,Ferreiria_1997_Alt1,0.00017628,s^-1,Deinococcus-Thermus,Deinococci,Deinococcales,Deinococcaceae,Deinococcus,murrayi,45.0457,Celsius
541,Ferreiria_1997_Alt1,0.00018817,s^-1,Deinococcus-Thermus,Deinococci,Deinococcales,Deinococcaceae,Deinococcus,murrayi,49.9548,Celsius
542,Ferreiria_1997_Alt1,0.00013574,s^-1,Deinococcus-Thermus,Deinococci,Deinococcales,Deinococcaceae,Deinococcus,murrayi,52.5375,Celsius
543,Ferreiria_1997_Alt1,-0.000001,s^-1,Deinococcus-Thermus,Deinococci,Deinococcales,Deinococcaceae,Deinococcus,murrayi,54.9796,Celsius
544,Fiala_1986_P_furiosus,0.0000427,s^-1,Euryarchaeota,Thermococci,Thermococcales,Thermococcaceae,Pyrococcus,furiosus,69.9604,Celsius
545,Fiala_1986_P_furiosus,0.0000763,s^-1,Euryarchaeota,Thermococci,Thermococcales,Thermococcaceae,Pyrococcus,furiosus,75.112,Celsius
546,Fiala_1986_P_furiosus,0.000139437,s^-1,Euryarchaeota,Thermococci,Thermococcales,Thermococcaceae,Pyrococcus,furiosus,80.1359,Celsius
547,Fiala_1986_P_furiosus,0.000199423,s^-1,Euryarchaeota,Thermococci,Thermococcales,Thermococcaceae,Pyrococcus,furiosus,85.0348,Celsius
548,Fiala_1986_P_furiosus,0.00024904,s^-1,Euryarchaeota,Thermococci,Thermococcales,Thermococcaceae,Pyrococcus,furiosus,90.0937,Celsius
549,Fiala_1986_P_furiosus,0.000211223,s^-1,Euryarchaeota,Thermococci,Thermococcales,Thermococcaceae,Pyrococcus,furiosus,95.0359,Celsius
550,Fiala_1986_P_furiosus,0.000285104,s^-1,Euryarchaeota,Thermococci,Thermococcales,Thermococcaceae,Pyrococcus,furiosus,98.1178,Celsius
551,Fiala_1986_P_furiosus,0.000311297,s^-1,Euryarchaeota,Thermococci,Thermococcales,Thermococcaceae,Pyrococcus,furiosus,100.097,Celsius
552,Fiala_1986_P_furiosus,0.000208914,s^-1,Euryarchaeota,Thermococci,Thermococcales,Thermococcaceae,Pyrococcus,furiosus,103.058,Celsius
553,Fiala_1990_F_sinusarabici,0.00000771,s^-1,Deferribacteres,Deferribacteres,Deferribacterales,Deferribacteraceae,Flexistipes,sinusarabici,33.9838,Celsius
554,Fiala_1990_F_sinusarabici,0.0000116,s^-1,Deferribacteres,Deferribacteres,Deferribacterales,Deferribacteraceae,Flexistipes,sinusarabici,37.9582,Celsius
555,Fiala_1990_F_sinusarabici,0.0000193,s^-1,Deferribacteres,Deferribacteres,Deferribacterales,Deferribacteraceae,Flexistipes,sinusarabici,41.9417,Celsius
556,Fiala_1990_F_sinusarabici,0.0000227,s^-1,Deferribacteres,Deferribacteres,Deferribacterales,Deferribacteraceae,Flexistipes,sinusarabici,44.9646,Celsius
557,Fiala_1990_F_sinusarabici,0.0000226,s^-1,Deferribacteres,Deferribacteres,Deferribacterales,Deferribacteraceae,Flexistipes,sinusarabici,47.9952,Celsius
558,Fiala_1990_F_sinusarabici,0.0000227,s^-1,Deferribacteres,Deferribacteres,Deferribacterales,Deferribacteraceae,Flexistipes,sinusarabici,50.0405,Celsius
559,Fiala_1990_F_sinusarabici,0.0000107,s^-1,Deferribacteres,Deferribacteres,Deferribacterales,Deferribacteraceae,Flexistipes,sinusarabici,52.018,Celsius
560,Flores_2008_Sulfurihydrogenibium_kristjanssoni,-0.00000002,s^-1,Aquificae,Aquificae,Aquificales,Hydrogenothermaceae,Sulfurihydrogenibium,kristjanssonii,37.0126,Celsius
561,Flores_2008_Sulfurihydrogenibium_kristjanssoni,-0.00000002,s^-1,Aquificae,Aquificae,Aquificales,Hydrogenothermaceae,Sulfurihydrogenibium,kristjanssonii,37.0126,Celsius
562,Flores_2008_Sulfurihydrogenibium_kristjanssoni,-0.00000002,s^-1,Aquificae,Aquificae,Aquificales,Hydrogenothermaceae,Sulfurihydrogenibium,kristjanssonii,37.0126,Celsius
563,Flores_2008_Sulfurihydrogenibium_kristjanssoni,0.00000846,s^-1,Aquificae,Aquificae,Aquificales,Hydrogenothermaceae,Sulfurihydrogenibium,kristjanssonii,40.0024,Celsius
564,Flores_2008_Sulfurihydrogenibium_kristjanssoni,0.00000992,s^-1,Aquificae,Aquificae,Aquificales,Hydrogenothermaceae,Sulfurihydrogenibium,kristjanssonii,39.9751,Celsius
565,Flores_2008_Sulfurihydrogenibium_kristjanssoni,0.000012,s^-1,Aquificae,Aquificae,Aquificales,Hydrogenothermaceae,Sulfurihydrogenibium,kristjanssonii,39.9756,Celsius
566,Flores_2008_Sulfurihydrogenibium_kristjanssoni,0.0000264,s^-1,Aquificae,Aquificae,Aquificales,Hydrogenothermaceae,Sulfurihydrogenibium,kristjanssonii,45.0416,Celsius
567,Flores_2008_Sulfurihydrogenibium_kristjanssoni,0.0000349,s^-1,Aquificae,Aquificae,Aquificales,Hydrogenothermaceae,Sulfurihydrogenibium,kristjanssonii,45.0439,Celsius
568,Flores_2008_Sulfurihydrogenibium_kristjanssoni,0.0000507,s^-1,Aquificae,Aquificae,Aquificales,Hydrogenothermaceae,Sulfurihydrogenibium,kristjanssonii,45.0757,Celsius
569,Flores_2008_Sulfurihydrogenibium_kristjanssoni,0.0000342,s^-1,Aquificae,Aquificae,Aquificales,Hydrogenothermaceae,Sulfurihydrogenibium,kristjanssonii,50.0506,Celsius
570,Flores_2008_Sulfurihydrogenibium_kristjanssoni,0.0000424,s^-1,Aquificae,Aquificae,Aquificales,Hydrogenothermaceae,Sulfurihydrogenibium,kristjanssonii,50.0251,Celsius
571,Flores_2008_Sulfurihydrogenibium_kristjanssoni,0.0000487,s^-1,Aquificae,Aquificae,Aquificales,Hydrogenothermaceae,Sulfurihydrogenibium,kristjanssonii,50.0267,Celsius
572,Flores_2008_Sulfurihydrogenibium_kristjanssoni,0.0000435,s^-1,Aquificae,Aquificae,Aquificales,Hydrogenothermaceae,Sulfurihydrogenibium,kristjanssonii,55.0323,Celsius
573,Flores_2008_Sulfurihydrogenibium_kristjanssoni,0.000045,s^-1,Aquificae,Aquificae,Aquificales,Hydrogenothermaceae,Sulfurihydrogenibium,kristjanssonii,55.0327,Celsius
574,Flores_2008_Sulfurihydrogenibium_kristjanssoni,0.0000477,s^-1,Aquificae,Aquificae,Aquificales,Hydrogenothermaceae,Sulfurihydrogenibium,kristjanssonii,55.0334,Celsius
575,Flores_2008_Sulfurihydrogenibium_kristjanssoni,0.0000615,s^-1,Aquificae,Aquificae,Aquificales,Hydrogenothermaceae,Sulfurihydrogenibium,kristjanssonii,59.9886,Celsius
576,Flores_2008_Sulfurihydrogenibium_kristjanssoni,0.000066,s^-1,Aquificae,Aquificae,Aquificales,Hydrogenothermaceae,Sulfurihydrogenibium,kristjanssonii,60.0174,Celsius
577,Flores_2008_Sulfurihydrogenibium_kristjanssoni,0.0000769,s^-1,Aquificae,Aquificae,Aquificales,Hydrogenothermaceae,Sulfurihydrogenibium,kristjanssonii,60.0756,Celsius
578,Flores_2008_Sulfurihydrogenibium_kristjanssoni,0.0000852,s^-1,Aquificae,Aquificae,Aquificales,Hydrogenothermaceae,Sulfurihydrogenibium,kristjanssonii,59.9948,Celsius
579,Flores_2008_Sulfurihydrogenibium_kristjanssoni,0.0000727,s^-1,Aquificae,Aquificae,Aquificales,Hydrogenothermaceae,Sulfurihydrogenibium,kristjanssonii,65.0261,Celsius
580,Flores_2008_Sulfurihydrogenibium_kristjanssoni,0.0000745,s^-1,Aquificae,Aquificae,Aquificales,Hydrogenothermaceae,Sulfurihydrogenibium,kristjanssonii,65.0265,Celsius
581,Flores_2008_Sulfurihydrogenibium_kristjanssoni,0.0000868,s^-1,Aquificae,Aquificae,Aquificales,Hydrogenothermaceae,Sulfurihydrogenibium,kristjanssonii,65.0574,Celsius
582,Flores_2008_Sulfurihydrogenibium_kristjanssoni,0.00010213,s^-1,Aquificae,Aquificae,Aquificales,Hydrogenothermaceae,Sulfurihydrogenibium,kristjanssonii,68.132,Celsius
583,Flores_2008_Sulfurihydrogenibium_kristjanssoni,0.00012366,s^-1,Aquificae,Aquificae,Aquificales,Hydrogenothermaceae,Sulfurihydrogenibium,kristjanssonii,68.0546,Celsius
584,Flores_2008_Sulfurihydrogenibium_kristjanssoni,0.0001068,s^-1,Aquificae,Aquificae,Aquificales,Hydrogenothermaceae,Sulfurihydrogenibium,kristjanssonii,70.0142,Celsius
585,Flores_2008_Sulfurihydrogenibium_kristjanssoni,0.00010314,s^-1,Aquificae,Aquificae,Aquificales,Hydrogenothermaceae,Sulfurihydrogenibium,kristjanssonii,70.0963,Celsius
586,Flores_2008_Sulfurihydrogenibium_kristjanssoni,0.0000905,s^-1,Aquificae,Aquificae,Aquificales,Hydrogenothermaceae,Sulfurihydrogenibium,kristjanssonii,70.0653,Celsius
587,Flores_2008_Sulfurihydrogenibium_kristjanssoni,0.0000856,s^-1,Aquificae,Aquificae,Aquificales,Hydrogenothermaceae,Sulfurihydrogenibium,kristjanssonii,70.0087,Celsius
588,Flores_2008_Sulfurihydrogenibium_kristjanssoni,0.0000816,s^-1,Aquificae,Aquificae,Aquificales,Hydrogenothermaceae,Sulfurihydrogenibium,kristjanssonii,70.0353,Celsius
589,Flores_2008_Sulfurihydrogenibium_kristjanssoni,0.0000754,s^-1,Aquificae,Aquificae,Aquificales,Hydrogenothermaceae,Sulfurihydrogenibium,kristjanssonii,73.0489,Celsius
590,Flores_2008_Sulfurihydrogenibium_kristjanssoni,0.0000718,s^-1,Aquificae,Aquificae,Aquificales,Hydrogenothermaceae,Sulfurihydrogenibium,kristjanssonii,73.048,Celsius
591,Flores_2008_Sulfurihydrogenibium_kristjanssoni,0.0000631,s^-1,Aquificae,Aquificae,Aquificales,Hydrogenothermaceae,Sulfurihydrogenibium,kristjanssonii,72.9904,Celsius
592,Flores_2008_Sulfurihydrogenibium_kristjanssoni,-0.00000029,s^-1,Aquificae,Aquificae,Aquificales,Hydrogenothermaceae,Sulfurihydrogenibium,kristjanssonii,74.9655,Celsius
593,Flores_2008_Sulfurihydrogenibium_kristjanssoni,-0.00000029,s^-1,Aquificae,Aquificae,Aquificales,Hydrogenothermaceae,Sulfurihydrogenibium,kristjanssonii,74.9655,Celsius
594,Flores_2008_Sulfurihydrogenibium_kristjanssoni,-0.00000029,s^-1,Aquificae,Aquificae,Aquificales,Hydrogenothermaceae,Sulfurihydrogenibium,kristjanssonii,74.9655,Celsius
595,Franzmann_1997_M_frigidum,0,s^-1,Euryarchaeota,Methanomicrobia,Methanomicrobiales,Methanomicrobiaceae,Methanogenium,frigidum,-1.92986,Celsius
596,Franzmann_1997_M_frigidum,0.00000031,s^-1,Euryarchaeota,Methanomicrobia,Methanomicrobiales,Methanomicrobiaceae,Methanogenium,frigidum,0.0359491,Celsius
597,Franzmann_1997_M_frigidum,0.00000038,s^-1,Euryarchaeota,Methanomicrobia,Methanomicrobiales,Methanomicrobiaceae,Methanogenium,frigidum,0.0341024,Celsius
598,Franzmann_1997_M_frigidum,0.00000102,s^-1,Euryarchaeota,Methanomicrobia,Methanomicrobiales,Methanomicrobiaceae,Methanogenium,frigidum,4.05267,Celsius
599,Franzmann_1997_M_frigidum,0.00000105,s^-1,Euryarchaeota,Methanomicrobia,Methanomicrobiales,Methanomicrobiaceae,Methanogenium,frigidum,4.05175,Celsius
600,Franzmann_1997_M_frigidum,0.00000115,s^-1,Euryarchaeota,Methanomicrobia,Methanomicrobiales,Methanomicrobiaceae,Methanogenium,frigidum,4.04929,Celsius
601,Franzmann_1997_M_frigidum,0.00000191,s^-1,Euryarchaeota,Methanomicrobia,Methanomicrobiales,Methanomicrobiaceae,Methanogenium,frigidum,9.99443,Celsius
602,Franzmann_1997_M_frigidum,0.00000218,s^-1,Euryarchaeota,Methanomicrobia,Methanomicrobiales,Methanomicrobiaceae,Methanogenium,frigidum,9.94349,Celsius
603,Franzmann_1997_M_frigidum,0.00000233,s^-1,Euryarchaeota,Methanomicrobia,Methanomicrobiales,Methanomicrobiaceae,Methanogenium,frigidum,9.9835,Celsius
604,Franzmann_1997_M_frigidum,0.00000272,s^-1,Euryarchaeota,Methanomicrobia,Methanomicrobiales,Methanomicrobiaceae,Methanogenium,frigidum,9.97335,Celsius
605,Franzmann_1997_M_frigidum,0.00000265,s^-1,Euryarchaeota,Methanomicrobia,Methanomicrobiales,Methanomicrobiaceae,Methanogenium,frigidum,14.9314,Celsius
606,Franzmann_1997_M_frigidum,0.00000249,s^-1,Euryarchaeota,Methanomicrobia,Methanomicrobiales,Methanomicrobiaceae,Methanogenium,frigidum,14.9354,Celsius
607,Franzmann_1997_M_frigidum,0.00000245,s^-1,Euryarchaeota,Methanomicrobia,Methanomicrobiales,Methanomicrobiaceae,Methanogenium,frigidum,14.9365,Celsius
608,Franzmann_1997_M_frigidum,0.00000258,s^-1,Euryarchaeota,Methanomicrobia,Methanomicrobiales,Methanomicrobiaceae,Methanogenium,frigidum,16.9945,Celsius
609,Franzmann_1997_M_frigidum,0.0000015,s^-1,Euryarchaeota,Methanomicrobia,Methanomicrobiales,Methanomicrobiaceae,Methanogenium,frigidum,16.9788,Celsius
610,Franzmann_1997_M_frigidum,0.00000136,s^-1,Euryarchaeota,Methanomicrobia,Methanomicrobiales,Methanomicrobiaceae,Methanogenium,frigidum,16.9823,Celsius
611,Franzmann_1997_M_frigidum,0.00000128,s^-1,Euryarchaeota,Methanomicrobia,Methanomicrobiales,Methanomicrobiaceae,Methanogenium,frigidum,17.0282,Celsius
612,Franzmann_1997_M_frigidum,0.00000109,s^-1,Euryarchaeota,Methanomicrobia,Methanomicrobiales,Methanomicrobiaceae,Methanogenium,frigidum,18.9629,Celsius
613,Franzmann_1997_M_frigidum,0,s^-1,Euryarchaeota,Methanomicrobia,Methanomicrobiales,Methanomicrobiaceae,Methanogenium,frigidum,18.9474,Celsius
614,Friedrich_1996_F_pennavorans,0.00000804,s^-1,Thermotogae,Thermotogae,Thermotogales,Fervidobacteriaceae,Fervidobacterium,pennivorans,40.4894,Celsius
615,Friedrich_1996_F_pennavorans,0.0000161,s^-1,Thermotogae,Thermotogae,Thermotogales,Fervidobacteriaceae,Fervidobacterium,pennivorans,50.1008,Celsius
616,Friedrich_1996_F_pennavorans,0.00005,s^-1,Thermotogae,Thermotogae,Thermotogales,Fervidobacteriaceae,Fervidobacterium,pennivorans,59.9842,Celsius
617,Friedrich_1996_F_pennavorans,0.0000607,s^-1,Thermotogae,Thermotogae,Thermotogales,Fervidobacteriaceae,Fervidobacterium,pennivorans,64.9021,Celsius
618,Friedrich_1996_F_pennavorans,0.0000656,s^-1,Thermotogae,Thermotogae,Thermotogales,Fervidobacteriaceae,Fervidobacterium,pennivorans,69.9711,Celsius
619,Friedrich_1996_F_pennavorans,0.0000574,s^-1,Thermotogae,Thermotogae,Thermotogales,Fervidobacteriaceae,Fervidobacterium,pennivorans,75.1945,Celsius
620,Friedrich_1996_F_pennavorans,0.0000162,s^-1,Thermotogae,Thermotogae,Thermotogales,Fervidobacteriaceae,Fervidobacterium,pennivorans,80.2436,Celsius
621,furuya_1997_Sulfolobus,0.00000441,s^-1,Crenarchaeota,Thermoprotei,Sulfolobales,Sulfolobaceae,Sulfolobus,,54.8838,Celsius
622,furuya_1997_Sulfolobus,0.00000537,s^-1,Crenarchaeota,Thermoprotei,Sulfolobales,Sulfolobaceae,Sulfolobus,,59.7247,Celsius
623,furuya_1997_Sulfolobus,0.0000104,s^-1,Crenarchaeota,Thermoprotei,Sulfolobales,Sulfolobaceae,Sulfolobus,,64.355,Celsius
624,furuya_1997_Sulfolobus,0.0000129,s^-1,Crenarchaeota,Thermoprotei,Sulfolobales,Sulfolobaceae,Sulfolobus,,69.3994,Celsius
625,furuya_1997_Sulfolobus,0.0000122,s^-1,Crenarchaeota,Thermoprotei,Sulfolobales,Sulfolobaceae,Sulfolobus,,74.4771,Celsius
626,furuya_1997_Sulfolobus,0.0000104,s^-1,Crenarchaeota,Thermoprotei,Sulfolobales,Sulfolobaceae,Sulfolobus,,79.5078,Celsius
627,Giaveno_2013_ALE1,0.0000109,s^-1,Crenarchaeota,Thermoprotei,Sulfolobales,Sulfolobaceae,Acidianus,,55.2696,Celsius
628,Giaveno_2013_ALE1,0.0000139,s^-1,Crenarchaeota,Thermoprotei,Sulfolobales,Sulfolobaceae,Acidianus,,60.204,Celsius
629,Giaveno_2013_ALE1,0.0000197,s^-1,Crenarchaeota,Thermoprotei,Sulfolobales,Sulfolobaceae,Acidianus,,70.0832,Celsius
630,Giaveno_2013_ALE1,0.0000285,s^-1,Crenarchaeota,Thermoprotei,Sulfolobales,Sulfolobaceae,Acidianus,,75.0804,Celsius
631,Giaveno_2013_ALE1,0.0000104,s^-1,Crenarchaeota,Thermoprotei,Sulfolobales,Sulfolobaceae,Acidianus,,80.3345,Celsius
632,Giovanonni_1987_l_pallida,0.00000075,s^-1,Planctomycetes,Planctomycea,Planctomycetales,Planctomycetaceae,Isosphaera,pallida,28.0387,Celsius
633,Giovanonni_1987_l_pallida,0.00000296,s^-1,Planctomycetes,Planctomycea,Planctomycetales,Planctomycetaceae,Isosphaera,pallida,33.8499,Celsius
634,Giovanonni_1987_l_pallida,0.00000576,s^-1,Planctomycetes,Planctomycea,Planctomycetales,Planctomycetaceae,Isosphaera,pallida,36.6828,Celsius
635,Giovanonni_1987_l_pallida,0.000011,s^-1,Planctomycetes,Planctomycea,Planctomycetales,Planctomycetaceae,Isosphaera,pallida,40.5327,Celsius
636,Giovanonni_1987_l_pallida,0.00000985,s^-1,Planctomycetes,Planctomycea,Planctomycetales,Planctomycetaceae,Isosphaera,pallida,44.5278,Celsius
637,Giovanonni_1987_l_pallida,0.00000898,s^-1,Planctomycetes,Planctomycea,Planctomycetales,Planctomycetaceae,Isosphaera,pallida,49.3947,Celsius
638,Giovanonni_1987_l_pallida,0.00000386,s^-1,Planctomycetes,Planctomycea,Planctomycetales,Planctomycetaceae,Isosphaera,pallida,54.1162,Celsius
639,Giovanonni_1987_l_pallida,-0.00000007,s^-1,Planctomycetes,Planctomycea,Planctomycetales,Planctomycetaceae,Isosphaera,pallida,59.9274,Celsius
640,Godfroy_1996_T_fumicolans,0.00000104,s^-1,Euryarchaeota,Thermococci,Thermococcales,Thermococcaceae,Thermococcus,fumicolans,73.5271,Celsius
641,Godfroy_1996_T_fumicolans,0.0000426,s^-1,Euryarchaeota,Thermococci,Thermococcales,Thermococcaceae,Thermococcus,fumicolans,76.5733,Celsius
