Index,ID,TraitVal,TraitUnit,Phylum,Class,Order,Family,Genus,Species,Temp,TempUnit,Label
712,Hallberg_1994_T_Caldus,0.0000384,s^-1,Proteobacteria,Acidithiobacillia,Acidithiobacillales,Acidithiobacillaceae,Acidithiobacillus,caldus,52.0919,Celsius,Growth
713,Hallberg_2009_A_ferrivorans,0.00002,s^-1,Proteobacteria,Acidithiobacillia,Acidithiobacillales,Acidithiobacillaceae,Acidithiobacillus,ferrivorans,20.0498,Celsius,Growth
714,Hallberg_2009_A_ferrivorans,0.0000279,s^-1,Proteobacteria,Acidithiobacillia,Acidithiobacillales,Acidithiobacillaceae,Acidithiobacillus,ferrivorans,22.5721,Celsius,Growth
715,Hallberg_2009_A_ferrivorans,0.0000321,s^-1,Proteobacteria,Acidithiobacillia,Acidithiobacillales,Acidithiobacillaceae,Acidithiobacillus,ferrivorans,25.0691,Celsius,Growth
716,Hallberg_2009_A_ferrivorans,0.0000337,s^-1,Proteobacteria,Acidithiobacillia,Acidithiobacillales,Acidithiobacillaceae,Acidithiobacillus,ferrivorans,27.5056,Celsius,Growth
717,Hallberg_2009_A_ferrivorans,0.0000344,s^-1,Proteobacteria,Acidithiobacillia,Acidithiobacillales,Acidithiobacillaceae,Acidithiobacillus,ferrivorans,30.0365,Celsius,Growth
718,Hallberg_2009_A_ferrivorans,0.0000333,s^-1,Proteobacteria,Acidithiobacillia,Acidithiobacillales,Acidithiobacillaceae,Acidithiobacillus,ferrivorans,32.5997,Celsius,Growth
719,Hallberg_2009_A_ferrivorans,0.0000301,s^-1,Proteobacteria,Acidithiobacillia,Acidithiobacillales,Acidithiobacillaceae,Acidithiobacillus,ferrivorans,35.0392,Celsius,Growth
720,Harris_1984_FR4,0.00000646,s^-1,Euryarchaeota,Methanomicrobia,Methanomicrobiales,Methanomicrobiaceae,Methanoculleus,thermophilus,32.3333,Celsius,Growth
721,Harris_1984_FR4,0.0000698,s^-1,Euryarchaeota,Methanomicrobia,Methanomicrobiales,Methanomicrobiaceae,Methanoculleus,thermophilus,35.3333,Celsius,Growth
722,Harris_1984_FR4,0.0000982,s^-1,Euryarchaeota,Methanomicrobia,Methanomicrobiales,Methanomicrobiaceae,Methanoculleus,thermophilus,37.3333,Celsius,Growth
723,Harris_1984_FR4,0.0000966,s^-1,Euryarchaeota,Methanomicrobia,Methanomicrobiales,Methanomicrobiaceae,Methanoculleus,thermophilus,39.1333,Celsius,Growth
724,Harris_1984_FR4,0.00010532,s^-1,Euryarchaeota,Methanomicrobia,Methanomicrobiales,Methanomicrobiaceae,Methanoculleus,thermophilus,41.4667,Celsius,Growth
725,Harris_1984_FR4,0.00011585,s^-1,Euryarchaeota,Methanomicrobia,Methanomicrobiales,Methanomicrobiaceae,Methanoculleus,thermophilus,43.8,Celsius,Growth
726,Harris_1984_FR4,0.00012068,s^-1,Euryarchaeota,Methanomicrobia,Methanomicrobiales,Methanomicrobiaceae,Methanoculleus,thermophilus,46.1333,Celsius,Growth
727,Harris_1984_FR4,0.00012068,s^-1,Euryarchaeota,Methanomicrobia,Methanomicrobiales,Methanomicrobiaceae,Methanoculleus,thermophilus,48.2,Celsius,Growth
728,Harris_1984_FR4,0.00012068,s^-1,Euryarchaeota,Methanomicrobia,Methanomicrobiales,Methanomicrobiaceae,Methanoculleus,thermophilus,50.4,Celsius,Growth
729,Harris_1984_FR4,0.00013165,s^-1,Euryarchaeota,Methanomicrobia,Methanomicrobiales,Methanomicrobiaceae,Methanoculleus,thermophilus,52.6667,Celsius,Growth
730,Harris_1984_FR4,0.00014129,s^-1,Euryarchaeota,Methanomicrobia,Methanomicrobiales,Methanomicrobiaceae,Methanoculleus,thermophilus,54.8667,Celsius,Growth
731,Harris_1984_FR4,0.00015244,s^-1,Euryarchaeota,Methanomicrobia,Methanomicrobiales,Methanomicrobiaceae,Methanoculleus,thermophilus,57.4,Celsius,Growth
732,Harris_1984_FR4,0.0000999,s^-1,Euryarchaeota,Methanomicrobia,Methanomicrobiales,Methanomicrobiaceae,Methanoculleus,thermophilus,59.6,Celsius,Growth
733,Harris_1984_FR4,0.0000299,s^-1,Euryarchaeota,Methanomicrobia,Methanomicrobiales,Methanomicrobiaceae,Methanoculleus,thermophilus,62,Celsius,Growth
734,HAttori_2000_T_phaeum ,-0.00000002,s^-1,Firmicutes,Clostridia,Thermoanaerobacterales,Thermoanaerobacteraceae,Thermacetogenium,phaeum,29.9999,Celsius,Growth
735,HAttori_2000_T_phaeum ,0,s^-1,Firmicutes,Clostridia,Thermoanaerobacterales,Thermoanaerobacteraceae,Thermacetogenium,phaeum,34.9595,Celsius,Growth
736,HAttori_2000_T_phaeum ,0.00000066,s^-1,Firmicutes,Clostridia,Thermoanaerobacterales,Thermoanaerobacteraceae,Thermacetogenium,phaeum,40.0447,Celsius,Growth
737,HAttori_2000_T_phaeum ,0.00000196,s^-1,Firmicutes,Clostridia,Thermoanaerobacterales,Thermoanaerobacteraceae,Thermacetogenium,phaeum,45.1265,Celsius,Growth
738,HAttori_2000_T_phaeum ,0.00000405,s^-1,Firmicutes,Clostridia,Thermoanaerobacterales,Thermoanaerobacteraceae,Thermacetogenium,phaeum,52.0077,Celsius,Growth
739,HAttori_2000_T_phaeum ,0.00000478,s^-1,Firmicutes,Clostridia,Thermoanaerobacterales,Thermoanaerobacteraceae,Thermacetogenium,phaeum,55.0312,Celsius,Growth
740,HAttori_2000_T_phaeum ,0.0000084,s^-1,Firmicutes,Clostridia,Thermoanaerobacterales,Thermoanaerobacteraceae,Thermacetogenium,phaeum,57.9109,Celsius,Growth
741,HAttori_2000_T_phaeum ,0.00000828,s^-1,Firmicutes,Clostridia,Thermoanaerobacterales,Thermoanaerobacteraceae,Thermacetogenium,phaeum,59.8438,Celsius,Growth
742,HAttori_2000_T_phaeum ,0.00000067,s^-1,Firmicutes,Clostridia,Thermoanaerobacterales,Thermoanaerobacteraceae,Thermacetogenium,phaeum,64.9721,Celsius,Growth
743,HAttori_2000_T_phaeum ,-0.00000002,s^-1,Firmicutes,Clostridia,Thermoanaerobacterales,Thermoanaerobacteraceae,Thermacetogenium,phaeum,69.9999,Celsius,Growth
744,Blotevogel_1985_M_thermoaggregans,0.0000101,s^-1,Euryarchaeota,Methanobacteria,Methanobacteriales,Methanobacteriaceae,Methanobacterium,thermaggregans,45.988,Celsius,Growth
745,Blotevogel_1985_M_thermoaggregans,0.0000255,s^-1,Euryarchaeota,Methanobacteria,Methanobacteriales,Methanobacteriaceae,Methanobacterium,thermaggregans,55.594,Celsius,Growth
746,Blotevogel_1985_M_thermoaggregans,0.000032,s^-1,Euryarchaeota,Methanobacteria,Methanobacteriales,Methanobacteriaceae,Methanobacterium,thermaggregans,60.5499,Celsius,Growth
747,Blotevogel_1985_M_thermoaggregans,0.000054,s^-1,Euryarchaeota,Methanobacteria,Methanobacteriales,Methanobacteriaceae,Methanobacterium,thermaggregans,65.6614,Celsius,Growth
748,Blotevogel_1985_M_thermoaggregans,0.0000298,s^-1,Euryarchaeota,Methanobacteria,Methanobacteriales,Methanobacteriaceae,Methanobacterium,thermaggregans,70.8735,Celsius,Growth
749,Henry_1994_T_yellowstonii,0.00000698,s^-1,Nitrospirae,Nitrospira,Nitrospirales,Nitrospiraceae,Thermodesulfovibrio,yellowstonii,55.1156,Celsius,Growth
750,Henry_1994_T_yellowstonii,0.00000753,s^-1,Nitrospirae,Nitrospira,Nitrospirales,Nitrospiraceae,Thermodesulfovibrio,yellowstonii,60.0993,Celsius,Growth
751,Henry_1994_T_yellowstonii,0.00000799,s^-1,Nitrospirae,Nitrospira,Nitrospirales,Nitrospiraceae,Thermodesulfovibrio,yellowstonii,65.0307,Celsius,Growth
752,Henry_1994_T_yellowstonii,0.000007,s^-1,Nitrospirae,Nitrospira,Nitrospirales,Nitrospiraceae,Thermodesulfovibrio,yellowstonii,69.9375,Celsius,Growth
753,Hensel_1997_S_zilligii,0.0000349,s^-1,Crenarchaeota,Thermoprotei,Desulfurococcales,Desulfurococcaceae,Sulfophobococcus,zilligii,70.1786,Celsius,Growth
754,Hensel_1997_S_zilligii,0.0000371,s^-1,Crenarchaeota,Thermoprotei,Desulfurococcales,Desulfurococcaceae,Sulfophobococcus,zilligii,80.2976,Celsius,Growth
755,Hensel_1997_S_zilligii,0.0000578,s^-1,Crenarchaeota,Thermoprotei,Desulfurococcales,Desulfurococcaceae,Sulfophobococcus,zilligii,85.2976,Celsius,Growth
756,Hensel_1997_S_zilligii,0.0000589,s^-1,Crenarchaeota,Thermoprotei,Desulfurococcales,Desulfurococcaceae,Sulfophobococcus,zilligii,90.4167,Celsius,Growth
757,Hensel_1997_S_zilligii,0.0000502,s^-1,Crenarchaeota,Thermoprotei,Desulfurococcales,Desulfurococcaceae,Sulfophobococcus,zilligii,94.881,Celsius,Growth
758,Huber_1982_M_thermolithotrophicus,0.0000184,s^-1,Euryarchaeota,Methanococci,Methanococcales,Methanococcaceae,Methanothermococcus,thermolithotrophicus,30,Celsius,Growth
759,Huber_1982_M_thermolithotrophicus,0.0000276,s^-1,Euryarchaeota,Methanococci,Methanococcales,Methanococcaceae,Methanothermococcus,thermolithotrophicus,33.0882,Celsius,Growth
760,Huber_1982_M_thermolithotrophicus,0.00007,s^-1,Euryarchaeota,Methanococci,Methanococcales,Methanococcaceae,Methanothermococcus,thermolithotrophicus,36.9608,Celsius,Growth
761,Huber_1982_M_thermolithotrophicus,0.0000776,s^-1,Euryarchaeota,Methanococci,Methanococcales,Methanococcaceae,Methanothermococcus,thermolithotrophicus,39.8529,Celsius,Growth
762,Huber_1982_M_thermolithotrophicus,0.00010669,s^-1,Euryarchaeota,Methanococci,Methanococcales,Methanococcaceae,Methanothermococcus,thermolithotrophicus,42.9412,Celsius,Growth
763,Huber_1982_M_thermolithotrophicus,0.00013717,s^-1,Euryarchaeota,Methanococci,Methanococcales,Methanococcaceae,Methanothermococcus,thermolithotrophicus,50,Celsius,Growth
764,Huber_1982_M_thermolithotrophicus,0.00017088,s^-1,Euryarchaeota,Methanococci,Methanococcales,Methanococcaceae,Methanothermococcus,thermolithotrophicus,54.8039,Celsius,Growth
765,Huber_1982_M_thermolithotrophicus,0.00019577,s^-1,Euryarchaeota,Methanococci,Methanococcales,Methanococcaceae,Methanothermococcus,thermolithotrophicus,59.902,Celsius,Growth
766,Huber_1982_M_thermolithotrophicus,0.00021918,s^-1,Euryarchaeota,Methanococci,Methanococcales,Methanococcaceae,Methanothermococcus,thermolithotrophicus,64.902,Celsius,Growth
767,Huber_1982_M_thermolithotrophicus,0.00015511,s^-1,Euryarchaeota,Methanococci,Methanococcales,Methanococcaceae,Methanothermococcus,thermolithotrophicus,69.951,Celsius,Growth
768,Huber_1982_M_voltae,0.0000276,s^-1,Euryarchaeota,Methanococci,Methanococcales,Methanococcaceae,Methanococcus,voltae,24.951,Celsius,Growth
769,Huber_1982_M_voltae,0.0000513,s^-1,Euryarchaeota,Methanococci,Methanococcales,Methanococcaceae,Methanococcus,voltae,29.951,Celsius,Growth
770,Huber_1982_M_voltae,0.0000644,s^-1,Euryarchaeota,Methanococci,Methanococcales,Methanococcaceae,Methanococcus,voltae,32.9902,Celsius,Growth
771,Huber_1982_M_voltae,0.00012762,s^-1,Euryarchaeota,Methanococci,Methanococcales,Methanococcaceae,Methanococcus,voltae,39.902,Celsius,Growth
772,Huber_1982_M_voltae,0.0000779,s^-1,Euryarchaeota,Methanococci,Methanococcales,Methanococcaceae,Methanococcus,voltae,42.8431,Celsius,Growth
773,Huber_1986_T_maritima,0.000125,s^-1,Thermotogae,Thermotogae,Thermotogales,Thermotogaceae,Thermotoga,maritima,74.9111,Celsius,Growth
774,Huber_1986_T_maritima,0.000154,s^-1,Thermotogae,Thermotogae,Thermotogales,Thermotogaceae,Thermotoga,maritima,79.9577,Celsius,Growth
775,Huber_1986_T_maritima,0.000138,s^-1,Thermotogae,Thermotogae,Thermotogales,Thermotogaceae,Thermotoga,maritima,82.9231,Celsius,Growth
776,Huber_1986_T_maritima,0.000104,s^-1,Thermotogae,Thermotogae,Thermotogales,Thermotogaceae,Thermotoga,maritima,86.0195,Celsius,Growth
777,Huber_1995_T_chitonophagus,0.0000193,s^-1,Euryarchaeota,Thermococci,Thermococcales,Thermococcaceae,Thermococcus,chitonophagus,64.719,Celsius,Growth
778,Huber_1995_T_chitonophagus,0.0000283,s^-1,Euryarchaeota,Thermococci,Thermococcales,Thermococcaceae,Thermococcus,chitonophagus,69.8531,Celsius,Growth
779,Huber_1995_T_chitonophagus,0.000048,s^-1,Euryarchaeota,Thermococci,Thermococcales,Thermococcaceae,Thermococcus,chitonophagus,74.8608,Celsius,Growth
780,Huber_1995_T_chitonophagus,0.0000734,s^-1,Euryarchaeota,Thermococci,Thermococcales,Thermococcaceae,Thermococcus,chitonophagus,79.8595,Celsius,Growth
781,Huber_1995_T_chitonophagus,0.00013153,s^-1,Euryarchaeota,Thermococci,Thermococcales,Thermococcaceae,Thermococcus,chitonophagus,84.9496,Celsius,Growth
782,Huber_1995_T_chitonophagus,0.0001038,s^-1,Euryarchaeota,Thermococci,Thermococcales,Thermococcaceae,Thermococcus,chitonophagus,89.9987,Celsius,Growth
783,Huber_1995_T_chitonophagus,0.0000505,s^-1,Euryarchaeota,Thermococci,Thermococcales,Thermococcaceae,Thermococcus,chitonophagus,92.9303,Celsius,Growth
784,Huber_1997_A_veneficus ,0.000053,s^-1,Euryarchaeota,Archaeoglobi,Archaeoglobales,Archaeoglobaceae,Archaeoglobus,veneficus,65,Celsius,Growth
785,Huber_1997_A_veneficus ,0.0000965,s^-1,Euryarchaeota,Archaeoglobi,Archaeoglobales,Archaeoglobaceae,Archaeoglobus,veneficus,69.9673,Celsius,Growth
786,Huber_1997_A_veneficus ,0.00015734,s^-1,Euryarchaeota,Archaeoglobi,Archaeoglobales,Archaeoglobaceae,Archaeoglobus,veneficus,75.0654,Celsius,Growth
787,Huber_1997_A_veneficus ,0.00018787,s^-1,Euryarchaeota,Archaeoglobi,Archaeoglobales,Archaeoglobaceae,Archaeoglobus,veneficus,79.902,Celsius,Growth
788,Huber_1997_A_veneficus ,0.00015734,s^-1,Euryarchaeota,Archaeoglobi,Archaeoglobales,Archaeoglobaceae,Archaeoglobus,veneficus,84.8693,Celsius,Growth
789,Huber_1998_T_ruber,0.0000351,s^-1,Aquificae,Aquificae,Aquificales,Aquificaceae,Thermocrinis,ruber,60.3107,Celsius,Growth
790,Huber_1998_T_ruber,0.0000763,s^-1,Aquificae,Aquificae,Aquificales,Aquificaceae,Thermocrinis,ruber,70.1438,Celsius,Growth
791,Huber_1998_T_ruber,0.00011,s^-1,Aquificae,Aquificae,Aquificales,Aquificaceae,Thermocrinis,ruber,75.2195,Celsius,Growth
792,Huber_1998_T_ruber,0.00017,s^-1,Aquificae,Aquificae,Aquificales,Aquificaceae,Thermocrinis,ruber,79.9465,Celsius,Growth
793,Huber_1998_T_ruber,0.0000995,s^-1,Aquificae,Aquificae,Aquificales,Aquificaceae,Thermocrinis,ruber,85.2298,Celsius,Growth
794,Huber_1998_T_aggregans,0.0000263,s^-1,Crenarchaeota,Thermoprotei,Desulfurococcales,Desulfurococcaceae,Thermosphaera,aggregans,74.943,Celsius,Growth
795,Huber_1998_T_aggregans,0.0000523,s^-1,Crenarchaeota,Thermoprotei,Desulfurococcales,Desulfurococcaceae,Thermosphaera,aggregans,79.9331,Celsius,Growth
796,Huber_1998_T_aggregans,0.0000912,s^-1,Crenarchaeota,Thermoprotei,Desulfurococcales,Desulfurococcaceae,Thermosphaera,aggregans,83.0042,Celsius,Growth
797,Huber_1998_T_aggregans,0.0001062,s^-1,Crenarchaeota,Thermoprotei,Desulfurococcales,Desulfurococcaceae,Thermosphaera,aggregans,84.9101,Celsius,Growth
798,Huber_1998_T_aggregans,0.0000741,s^-1,Crenarchaeota,Thermoprotei,Desulfurococcales,Desulfurococcaceae,Thermosphaera,aggregans,87.9978,Celsius,Growth
799,Huber_1998_T_aggregans,0.0000241,s^-1,Crenarchaeota,Thermoprotei,Desulfurococcales,Desulfurococcaceae,Thermosphaera,aggregans,90.1335,Celsius,Growth
800,Huber_2000_I_islandicus,0.000024,s^-1,Crenarchaeota,Thermoprotei,Desulfurococcales,Desulfurococcaceae,Ignicoccus,islandicus,69.8842,Celsius,Growth
801,Huber_2000_I_islandicus,0.0000372,s^-1,Crenarchaeota,Thermoprotei,Desulfurococcales,Desulfurococcaceae,Ignicoccus,islandicus,74.9288,Celsius,Growth
802,Huber_2000_I_islandicus,0.000064,s^-1,Crenarchaeota,Thermoprotei,Desulfurococcales,Desulfurococcaceae,Ignicoccus,islandicus,80.089,Celsius,Growth
803,Huber_2000_I_islandicus,0.00011434,s^-1,Crenarchaeota,Thermoprotei,Desulfurococcales,Desulfurococcaceae,Ignicoccus,islandicus,85.0643,Celsius,Growth
804,Huber_2000_I_islandicus,0.00014182,s^-1,Crenarchaeota,Thermoprotei,Desulfurococcales,Desulfurococcaceae,Ignicoccus,islandicus,86.9814,Celsius,Growth
805,Huber_2000_I_islandicus,0.00013322,s^-1,Crenarchaeota,Thermoprotei,Desulfurococcales,Desulfurococcaceae,Ignicoccus,islandicus,89.9132,Celsius,Growth
806,Huber_2000_I_islandicus,0.00012023,s^-1,Crenarchaeota,Thermoprotei,Desulfurococcales,Desulfurococcaceae,Ignicoccus,islandicus,92.0666,Celsius,Growth
807,Huber_2000_I_islandicus,0.0000551,s^-1,Crenarchaeota,Thermoprotei,Desulfurococcales,Desulfurococcaceae,Ignicoccus,islandicus,94.9872,Celsius,Growth
808,Huber_2000_I_islandicus,0.0000362,s^-1,Crenarchaeota,Thermoprotei,Desulfurococcales,Desulfurococcaceae,Ignicoccus,islandicus,97.9081,Celsius,Growth
809,Huber_2000_I_pacificus,0.0000276,s^-1,Crenarchaeota,Thermoprotei,Desulfurococcales,Desulfurococcaceae,Ignicoccus,pacificus,74.9475,Celsius,Growth
810,Huber_2000_I_pacificus,0.0000646,s^-1,Crenarchaeota,Thermoprotei,Desulfurococcales,Desulfurococcaceae,Ignicoccus,pacificus,80.0891,Celsius,Growth
811,Huber_2000_I_pacificus,0.00013426,s^-1,Crenarchaeota,Thermoprotei,Desulfurococcales,Desulfurococcaceae,Ignicoccus,pacificus,84.9462,Celsius,Growth
812,Huber_2000_I_pacificus,0.00025174,s^-1,Crenarchaeota,Thermoprotei,Desulfurococcales,Desulfurococcaceae,Ignicoccus,pacificus,89.9773,Celsius,Growth
813,Huber_2000_I_pacificus,0.00011884,s^-1,Crenarchaeota,Thermoprotei,Desulfurococcales,Desulfurococcaceae,Ignicoccus,pacificus,94.9091,Celsius,Growth
814,Huber_2000_I_pacificus,0.00013128,s^-1,Crenarchaeota,Thermoprotei,Desulfurococcales,Desulfurococcaceae,Ignicoccus,pacificus,98.0519,Celsius,Growth
815,Hubet_1987_P_islandicum,0.0000333,s^-1,Crenarchaeota,Thermoprotei,Thermoproteales,Thermoproteaceae,Pyrobaculum,islandicum,89.8708,Celsius,Growth
816,Hubet_1987_P_islandicum,0.0000332,s^-1,Crenarchaeota,Thermoprotei,Thermoproteales,Thermoproteaceae,Pyrobaculum,islandicum,92.9516,Celsius,Growth
817,Hubet_1987_P_islandicum,0.0000357,s^-1,Crenarchaeota,Thermoprotei,Thermoproteales,Thermoproteaceae,Pyrobaculum,islandicum,96.0056,Celsius,Growth
818,Hubet_1987_P_islandicum,0.000041,s^-1,Crenarchaeota,Thermoprotei,Thermoproteales,Thermoproteaceae,Pyrobaculum,islandicum,98.9827,Celsius,Growth
819,Hubet_1987_P_islandicum,0.0000186,s^-1,Crenarchaeota,Thermoprotei,Thermoproteales,Thermoproteaceae,Pyrobaculum,islandicum,102.01,Celsius,Growth
820,Hubet_1987_P_organotrophum,0.0000125,s^-1,Crenarchaeota,Thermoprotei,Thermoproteales,Thermoproteaceae,Pyrobaculum,organotrophum,89.9839,Celsius,Growth
821,Hubet_1987_P_organotrophum,0.0000125,s^-1,Crenarchaeota,Thermoprotei,Thermoproteales,Thermoproteaceae,Pyrobaculum,organotrophum,93.0902,Celsius,Growth
822,Hubet_1987_P_organotrophum,0.0000126,s^-1,Crenarchaeota,Thermoprotei,Thermoproteales,Thermoproteaceae,Pyrobaculum,organotrophum,95.9939,Celsius,Growth
823,Hubet_1987_P_organotrophum,0.0000168,s^-1,Crenarchaeota,Thermoprotei,Thermoproteales,Thermoproteaceae,Pyrobaculum,organotrophum,99.009,Celsius,Growth
824,Hubet_1987_P_organotrophum,0.0000169,s^-1,Crenarchaeota,Thermoprotei,Thermoproteales,Thermoproteaceae,Pyrobaculum,organotrophum,102.09,Celsius,Growth
825,Hughes_1974_DI,0.000039,s^-1,Deinococcus-Thermus,Deinococci,Thermales,Thermaceae,Thermus,,51.6853,Celsius,Growth
826,Hughes_1974_DI,0.000042,s^-1,Deinococcus-Thermus,Deinococci,Thermales,Thermaceae,Thermus,,52.8414,Celsius,Growth
827,Hughes_1974_DI,0.0000747,s^-1,Deinococcus-Thermus,Deinococci,Thermales,Thermaceae,Thermus,,57.0253,Celsius,Growth
828,Hughes_1974_DI,0.000115476,s^-1,Deinococcus-Thermus,Deinococci,Thermales,Thermaceae,Thermus,,60.7033,Celsius,Growth
829,Hughes_1974_DI,0.000125862,s^-1,Deinococcus-Thermus,Deinococci,Thermales,Thermaceae,Thermus,,61.8109,Celsius,Growth
830,Hughes_1974_DI,0.000142267,s^-1,Deinococcus-Thermus,Deinococci,Thermales,Thermaceae,Thermus,,63.7706,Celsius,Growth
831,Hughes_1974_DI,0.000148506,s^-1,Deinococcus-Thermus,Deinococci,Thermales,Thermaceae,Thermus,,65.049,Celsius,Growth
832,Hughes_1974_DI,0.000151446,s^-1,Deinococcus-Thermus,Deinococci,Thermales,Thermaceae,Thermus,,65.9845,Celsius,Growth
833,Hughes_1974_DI,0.00015554,s^-1,Deinococcus-Thermus,Deinococci,Thermales,Thermaceae,Thermus,,67.0674,Celsius,Growth
834,Hughes_1974_DI,0.000155215,s^-1,Deinococcus-Thermus,Deinococci,Thermales,Thermaceae,Thermus,,69.8308,Celsius,Growth
835,Hughes_1974_DI,0.0000746,s^-1,Deinococcus-Thermus,Deinococci,Thermales,Thermaceae,Thermus,,75.8084,Celsius,Growth
836,Hughes_1974_DI,0.0000384,s^-1,Deinococcus-Thermus,Deinococci,Thermales,Thermaceae,Thermus,,79.9971,Celsius,Growth
837,Hughes_1974_NH,0.0000894,s^-1,Deinococcus-Thermus,Deinococci,Thermales,Thermaceae,Thermus,,52.8306,Celsius,Growth
838,Hughes_1974_NH,0.0000979,s^-1,Deinococcus-Thermus,Deinococci,Thermales,Thermaceae,Thermus,,55.1843,Celsius,Growth
839,Hughes_1974_NH,0.000113302,s^-1,Deinococcus-Thermus,Deinococci,Thermales,Thermaceae,Thermus,,57.2848,Celsius,Growth
840,Hughes_1974_NH,0.000149742,s^-1,Deinococcus-Thermus,Deinococci,Thermales,Thermaceae,Thermus,,62.0876,Celsius,Growth
841,Hughes_1974_NH,0.000175341,s^-1,Deinococcus-Thermus,Deinococci,Thermales,Thermaceae,Thermus,,67.2044,Celsius,Growth
842,Hughes_1974_NH,0.000170473,s^-1,Deinococcus-Thermus,Deinococci,Thermales,Thermaceae,Thermus,,69.97,Celsius,Growth
843,Hughes_1974_NH,0.000175151,s^-1,Deinococcus-Thermus,Deinococci,Thermales,Thermaceae,Thermus,,72.5334,Celsius,Growth
844,Hughes_1974_NH,0.00015818,s^-1,Deinococcus-Thermus,Deinococci,Thermales,Thermaceae,Thermus,,74.7631,Celsius,Growth
845,Hughes_1974_YT1,0.0000666,s^-1,Deinococcus-Thermus,Deinococci,Thermales,Thermaceae,Thermus,,54.9613,Celsius,Growth
846,Hughes_1974_YT1,0.0000963,s^-1,Deinococcus-Thermus,Deinococci,Thermales,Thermaceae,Thermus,,56.8644,Celsius,Growth
847,Hughes_1974_YT1,0.000131554,s^-1,Deinococcus-Thermus,Deinococci,Thermales,Thermaceae,Thermus,,60.128,Celsius,Growth
848,Hughes_1974_YT1,0.000160601,s^-1,Deinococcus-Thermus,Deinococci,Thermales,Thermaceae,Thermus,,63.265,Celsius,Growth
849,Hughes_1974_YT1,0.000192834,s^-1,Deinococcus-Thermus,Deinococci,Thermales,Thermaceae,Thermus,,69.0222,Celsius,Growth
850,Hughes_1974_YT1,0.0000892,s^-1,Deinococcus-Thermus,Deinococci,Thermales,Thermaceae,Thermus,,76.1203,Celsius,Growth
851,Hughes_1974_YT1,0.000058,s^-1,Deinococcus-Thermus,Deinococci,Thermales,Thermaceae,Thermus,,78.8765,Celsius,Growth
852,Imachi_2002,0.00000005,s^-1,Firmicutes,Clostridia,Clostridiales,Peptococcaceae,Pelotomaculum,thermopropionicum,27.8734,Celsius,Growth
853,Imachi_2002,0.00000006,s^-1,Firmicutes,Clostridia,Clostridiales,Peptococcaceae,Pelotomaculum,thermopropionicum,36.8845,Celsius,Growth
854,Imachi_2002,0.00000522,s^-1,Firmicutes,Clostridia,Clostridiales,Peptococcaceae,Pelotomaculum,thermopropionicum,45.0325,Celsius,Growth
855,Imachi_2002,0.0000096,s^-1,Firmicutes,Clostridia,Clostridiales,Peptococcaceae,Pelotomaculum,thermopropionicum,50.3221,Celsius,Growth
856,Imachi_2002,0.0000191,s^-1,Firmicutes,Clostridia,Clostridiales,Peptococcaceae,Pelotomaculum,thermopropionicum,55.4126,Celsius,Growth
857,Imachi_2002,0.00000717,s^-1,Firmicutes,Clostridia,Clostridiales,Peptococcaceae,Pelotomaculum,thermopropionicum,60.2411,Celsius,Growth
858,Imachi_2002,0.00000558,s^-1,Firmicutes,Clostridia,Clostridiales,Peptococcaceae,Pelotomaculum,thermopropionicum,65.2418,Celsius,Growth
859,Imachi_2002,0.00000007,s^-1,Firmicutes,Clostridia,Clostridiales,Peptococcaceae,Pelotomaculum,thermopropionicum,69.9875,Celsius,Growth
860,Imachi_2002,0.00000008,s^-1,Firmicutes,Clostridia,Clostridiales,Peptococcaceae,Pelotomaculum,thermopropionicum,80.1368,Celsius,Growth
861,Itoh_1999_C_maquilingensis,0.0000116,s^-1,Crenarchaeota,Thermoprotei,Thermoproteales,Thermoproteaceae,Caldivirga,maquilingensis,75.0584,Celsius,Growth
862,Itoh_1999_C_maquilingensis,0.0000173,s^-1,Crenarchaeota,Thermoprotei,Thermoproteales,Thermoproteaceae,Caldivirga,maquilingensis,80.0915,Celsius,Growth
863,Itoh_1999_C_maquilingensis,0.0000214,s^-1,Crenarchaeota,Thermoprotei,Thermoproteales,Thermoproteaceae,Caldivirga,maquilingensis,85.0839,Celsius,Growth
864,Itoh_1999_C_maquilingensis,0.00000855,s^-1,Crenarchaeota,Thermoprotei,Thermoproteales,Thermoproteaceae,Caldivirga,maquilingensis,90.079,Celsius,Growth
865,Jannasch_1988_S,-0.00000075,s^-1,Crenarchaeota,Thermoprotei,Desulfurococcales,Desulfurococcaceae,Desulfurococcus,,44.8738,Celsius,Growth
866,Jannasch_1988_S,0.0000342,s^-1,Crenarchaeota,Thermoprotei,Desulfurococcales,Desulfurococcaceae,Desulfurococcus,,54.5964,Celsius,Growth
867,Jannasch_1988_S,0.0001382,s^-1,Crenarchaeota,Thermoprotei,Desulfurococcales,Desulfurococcaceae,Desulfurococcus,,64.3494,Celsius,Growth
868,Jannasch_1988_S,0.00025877,s^-1,Crenarchaeota,Thermoprotei,Desulfurococcales,Desulfurococcaceae,Desulfurococcus,,74.481,Celsius,Growth
869,Jannasch_1988_S,0.00028145,s^-1,Crenarchaeota,Thermoprotei,Desulfurococcales,Desulfurococcaceae,Desulfurococcus,,77.0385,Celsius,Growth
